"Gene","Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000165449","SLC16A9",-1.71893123974434,1.73711802744232,-6.89744337257577,9.57407961392344e-05,0.00899890952802637,1.86654661498938
"ENSG00000071203","MS4A12",-5.14781626673089,4.11116015183109,-6.88239156810932,9.7279531908369e-05,0.00907479061945214,1.85064573834566
"ENSG00000137265","IRF4",-1.67367155068073,1.1466735712356,-6.86947957239795,9.86212071523261e-05,0.00912858968361055,1.83698166164956
"ENSG00000175785","PRIMA1",-1.97257298859026,1.12699308412648,-6.86275722311154,9.93277671707443e-05,0.00912858968361055,1.82985907529559
"ENSG00000258919",NA,1.8743622243645,1.20244894886047,6.85067379719627,0.000100611848671541,0.00917861181226326,1.81704125397458
"ENSG00000197165","SULT1A2",-3.59030665086436,2.47062016906966,-6.83671367768825,0.000102118139451578,0.00918754272671477,1.80220869463709
"ENSG00000135678","CPM",-1.84194622536375,2.45989791942724,-6.83412216299862,0.000102400482724974,0.00918754272671477,1.79945238960624
"ENSG00000181649","PHLDA2",3.24656981961671,5.9984611083701,6.82131979470101,0.000103807943327087,0.00918754272671477,1.7858229046348
"ENSG00000100526","CDKN3",1.91406112280541,2.92194781666224,6.81947626171851,0.000104012363092808,0.00918754272671477,1.78385848030167
"ENSG00000101194","SLC17A9",1.90429972131657,2.53205133912446,6.8158808917226,0.000104412309540323,0.00918754272671477,1.78002604533379
"ENSG00000153446","C16orf89",-3.02527425182393,2.02428826623026,-6.80595841893061,0.00010552487856407,0.0092047125534226,1.76944043177809
"ENSG00000237649","KIFC1",1.68261726324213,3.06077065423158,6.8009514820653,0.000106091230365071,0.0092047125534226,1.76409391143944
"ENSG00000010327","STAB1",-2.09856603537556,3.62840578279513,-6.766160491906,0.000110120084209381,0.00924423204370431,1.72685125402057
"ENSG00000048462","TNFRSF17",-3.56302887443661,2.66251692761956,-6.75911718863523,0.000110956014708944,0.00924423204370431,1.71929199106213
"ENSG00000177363","LRRN4CL",-1.62559367359528,1.74288162584416,-6.75870779054018,0.000111004817957397,0.00924423204370431,1.71885239873287
"ENSG00000060558","GNA15",1.86119679742474,2.44801695925306,6.75809779131212,0.000111077578106562,0.00924423204370431,1.71819736887057
"ENSG00000214706","IFRD2",1.67635200987287,3.60234493271801,6.75646427163152,0.000111272681140309,0.00924423204370431,1.71644301674837
"ENSG00000105609","LILRB5",-1.65092317913055,1.4957866208111,-6.75245298671928,0.000111753378000689,0.00924423204370431,1.71213350236592
"ENSG00000079385","CEACAM1",-2.12921242847628,4.45097980508275,-6.75237874768212,0.000111762296006742,0.00924423204370431,1.71205372357094
"ENSG00000125798","FOXA2",2.61780333158848,3.25652548982226,6.73517346493983,0.000113850344925747,0.00935457767876648,1.69354469375508
"ENSG00000171848","RRM2",1.69442891415522,3.0510957476064,6.69471483420159,0.000118931430555568,0.00970777801909826,1.64986388233473
"ENSG00000169429","CXCL8",4.56775462181834,3.97059458233665,6.66555499946751,0.000122747977946847,0.00987973831287419,1.61824512976312
"ENSG00000187955","COL14A1",-2.274916475937,2.48078928886477,-6.66246272516497,0.000123160534056718,0.00987973831287419,1.61488536673955
"ENSG00000144063","MALL",-1.52612649732786,2.38161887091987,-6.66047110810137,0.000123427052349117,0.00987973831287419,1.6127207859348
"ENSG00000134827","TCN1",3.99883101583563,2.23725017164633,6.63604312550554,0.000126748072321445,0.0100805341877703,1.58612765797088
"ENSG00000168060","NAALADL1",-1.929968362665,1.79723036221953,-6.62894119223207,0.000127731919404997,0.0100940759494127,1.57838107783179
"ENSG00000152253","SPC25",1.40534820255106,2.07732770655169,6.61960079121884,0.0001290386612737,0.0100971111343165,1.56818241685205
"ENSG00000204899","MZT1",1.38874899637454,2.95226237982603,6.61307343026694,0.000129960568038664,0.0100971111343165,1.5610482391079
"ENSG00000137872","SEMA6D",-1.46186446775954,1.02306339952502,-6.60102569148599,0.000131681217648521,0.0100971111343165,1.54786525616928
"ENSG00000143333","RGS16",1.98034919699142,1.75724943278737,6.59949589328913,0.000131901486862809,0.0100971111343165,1.54618989261319
"ENSG00000211595","IGKJ3",-2.90104402304291,2.16674227194362,-6.59840521650433,0.000132058775946005,0.0100971111343165,1.54499523959781
"ENSG00000130055","GDPD2",-2.89422584713487,2.25704437329431,-6.5942957183646,0.000132653269516692,0.0100971111343165,1.54049251902724
"ENSG00000105219","CCNP",2.69539663508612,1.62190890313486,6.56566410630933,0.000136877709818914,0.0103551325958736,1.50905727879773
"ENSG00000123975","CKS2",2.3614951501928,5.59084870915569,6.54841800437841,0.000139493441498015,0.0104890613858537,1.49006831595929
"ENSG00000171604","CXXC5",1.60367140888779,4.23125919488982,6.52278480569982,0.000143483237303003,0.0106610790859535,1.46176927981529
"ENSG00000172594","SMPDL3A",-2.10703525611256,3.81403409037617,-6.52268095687069,0.000143499654014204,0.0106610790859535,1.46165444711606
"ENSG00000176533","GNG7",-1.55921606005802,2.07391406940813,-6.49802822367894,0.000147455812579699,0.0106805824547224,1.43435222326176
"ENSG00000136982","DSCC1",1.52918833319425,1.62283372842067,6.49022002055293,0.000148733686289842,0.0106805824547224,1.42568737775979
"ENSG00000157005","SST",-3.65344848197859,2.40538958080594,-6.48844827351846,0.000149025335703577,0.0106805824547224,1.42372007947577
"ENSG00000170786","SDR16C5",1.90081896417988,2.06386428193172,6.48623509845197,0.000149390531331268,0.0106805824547224,1.42126202266493
"ENSG00000187824","TMEM220",-1.3155776654991,1.16556118250158,-6.48584255225258,0.000149455407826325,0.0106805824547224,1.42082597163841
"ENSG00000175063","UBE2C",2.20713206092289,4.57211234216251,6.48158143990357,0.000150161639461478,0.0106805824547224,1.41609124141774
"ENSG00000065911","MTHFD2",1.31777473964871,2.51988083168738,6.47813596047088,0.000150735367866552,0.0106805824547224,1.41226096519291
"ENSG00000132514","CLEC10A",-2.37296453959902,2.21695355732954,-6.47637752278203,0.000151029103380917,0.0106805824547224,1.41030550946336
"ENSG00000091651","ORC6",1.26147115872335,1.31684130383037,6.47350772812775,0.000151509834128406,0.0106805824547224,1.40711325979412
"ENSG00000154721","JAM2",-1.29118487538713,1.06593033135583,-6.46240343729218,0.000153385843312457,0.0107517410055235,1.39475053038633
"ENSG00000078804","TP53INP2",-1.82375628890506,3.53946867766452,-6.45159425951062,0.000155236508969639,0.0107819507003879,1.3826999458129
"ENSG00000149451","ADAM33",-1.9947597043522,1.45856354281054,-6.44974911674815,0.000155554862204356,0.0107819507003879,1.38064127359702
"ENSG00000207973","MIR589",1.46393010070292,1.02699909162036,6.4363341684463,0.000157891077694747,0.0108701394759771,1.36565966459878
"ENSG00000117115","PADI2",-3.17519790064595,4.07747340536346,-6.43242292763892,0.000158579450725547,0.0108701394759771,1.36128694193229
"ENSG00000198860","TSEN15",1.42832682928849,2.99736125943489,6.40507084210968,0.000163486428672166,0.011060840252874,1.33064809798821
"ENSG00000111665","CDCA3",1.38470281368218,1.73242895637168,6.39957013612393,0.00016449324421438,0.011060840252874,1.32447380294493
"ENSG00000268555",NA,-1.75530226646631,1.07094117841779,-6.39826253846042,0.000164733578404971,0.011060840252874,1.32300546193946
"ENSG00000263597","MIR3936",-1.5182004434283,2.20263859724323,-6.39372949527553,0.000165569731414504,0.011060840252874,1.31791332151305
"ENSG00000169860","P2RY1",-1.61414934486878,1.31128438395557,-6.39238301186848,0.000165818996295201,0.011060840252874,1.3164002122764
"ENSG00000211900","IGHJ6",-3.75031577227506,3.59296378982057,-6.37485698787354,0.000169101296573354,0.0111885516548884,1.29668223510792
"ENSG00000029153","BMAL2",1.71194687876793,1.34408935463586,6.3708346845975,0.000169864614526438,0.0111885516548884,1.29215080267396
"ENSG00000249096",NA,-1.46630317216256,1.26342893178467,-6.36782118587082,0.000170438966935915,0.0111885516548884,1.28875438049727
"ENSG00000010319","SEMA3G",-1.2559292308156,1.30813873523852,-6.35154980744633,0.000173577217270425,0.0113345922877587,1.27039340621678
"ENSG00000189058","APOD",-2.32920901291935,2.42390608192937,-6.3433857371644,0.0001751756509927,0.0113790801144839,1.26116689070616
"ENSG00000223573","TINCR",-1.57988182261379,1.09796430939904,-6.3180403532267,0.000180241741382321,0.0114683109944622,1.23246341271184
"ENSG00000088827","SIGLEC1",-1.61734252623283,1.7982161654804,-6.31465028405571,0.000180931452636606,0.0114683109944622,1.22861732133991
"ENSG00000166451","CENPN",1.36488455568966,1.59401173595185,6.31443190229389,0.000180975981637338,0.0114683109944622,1.22836950794142
"ENSG00000123243","ITIH5",-1.58960986581377,1.65894613152682,-6.31359265034163,0.000181147220671095,0.0114683109944622,1.22741708615505
"ENSG00000165304","MELK",1.70158932672681,2.32030056033473,6.30924899948299,0.000182036333471124,0.0114683109944622,1.22248612313328
"ENSG00000259087",NA,-1.945501668072,1.74917344011924,-6.30779893987367,0.000182334214384363,0.0114683109944622,1.22083940587229
"ENSG00000112578","BYSL",1.54363492677321,2.90038245268087,6.30447183449371,0.000183019712815629,0.0114683109944622,1.21705995542569
"ENSG00000197905","TEAD4",2.70235280735631,3.04043371913217,6.29498319494248,0.000184990270796039,0.0114771907511134,1.20627267684193
"ENSG00000006740","ARHGAP44",-1.4216432668931,1.79046313430479,-6.29488139513095,0.00018501153785949,0.0114771907511134,1.20615687547783
"ENSG00000112782","CLIC5",-1.97368908603468,2.46936935724743,-6.26519217441842,0.00019132986497584,0.0117999506572092,1.17232161690183
"ENSG00000187091","PLCD1",-1.95827325304649,3.42083488817161,-6.25880087328515,0.000192720753460378,0.0117999506572092,1.16502144530856
"ENSG00000181804","SLC9A9",-1.29025347729449,1.11077103032173,-6.25721484790072,0.000193067621779114,0.0117999506572092,1.16320898259164
"ENSG00000108352","RAPGEFL1",-2.21646054015079,3.83004297866005,-6.24519022957651,0.00019571981337801,0.0118026083180518,1.14945598470178
"ENSG00000087586","AURKA",1.39888214406912,2.88237740093114,6.24244032850638,0.000196331936034925,0.0118026083180518,1.14630793513259
"ENSG00000077942","FBLN1",-2.70976718989717,4.48754484566348,-6.24153145153338,0.000196534711459446,0.0118026083180518,1.14526722865365
"ENSG00000179041","RRS1",1.60443813936734,3.18834085981742,6.23982410552523,0.000196916250651788,0.0118026083180518,1.1433119203118
"ENSG00000012504","NR1H4",-1.93767100380115,1.67856479784835,-6.23279964424454,0.000198494564969384,0.0118261342334434,1.13526291516044
"ENSG00000115163","CENPA",1.56722287361042,2.11686747928595,6.22961304108297,0.000199215124912523,0.0118261342334434,1.13160921848571
"ENSG00000109084","TMEM97",1.51238344317708,3.00746133079961,6.21820778498856,0.000201817689612458,0.0119124536920022,1.11852032273757
"ENSG00000101224","CDC25B",1.95044942935596,3.97131633594201,6.21485650681714,0.000202589484082571,0.0119124536920022,1.11467080568153
"ENSG00000080493","SLC4A4",-2.71567041911062,2.21190447742121,-6.20594838226307,0.000204656784402104,0.011977248698476,1.10443050874187
"ENSG00000076555","ACACB",-1.51929837681339,1.70105983238922,-6.19429628646154,0.000207395850435115,0.0120805648654858,1.09101878743674
"ENSG00000278535","DHRS11",-2.66326402517254,3.85093505968797,-6.18641885545938,0.000209270352925729,0.012132790975465,1.08194076191348
"ENSG00000120254","MTHFD1L",2.0042488849892,2.2002047624867,6.18197735887796,0.000210335424131372,0.0121339631353596,1.07681842569697
"ENSG00000204136","GGTA1",-1.6410283551204,1.36334100247048,-6.17673185519584,0.000211600952501671,0.0121339631353596,1.07076519857246
"ENSG00000166851","PLK1",1.59361858420607,2.69118295145241,6.16069377767699,0.000215522328072534,0.0121339631353596,1.05223305857136
"ENSG00000237111","IGHJ3P",-3.58524240382669,3.25281607615944,-6.15678427586285,0.000216490241495085,0.0121339631353596,1.04771000241499
"ENSG00000133800","LYVE1",-2.49032396889395,1.93122481150153,-6.15637185094415,0.000216592626920423,0.0121339631353596,1.04723272391678
"ENSG00000164109","MAD2L1",1.43572797153397,2.11816880972112,6.15581424212759,0.000216731138935545,0.0121339631353596,1.04658739261336
"ENSG00000183010","PYCR1",2.37132796886197,3.90711995399116,6.1523189080813,0.000217601606165372,0.0121339631353596,1.04254115898179
"ENSG00000187783","TMEM72",-2.32395494151452,1.34218699476583,-6.14839995340352,0.000218582127692612,0.0121339631353596,1.03800245139772
"ENSG00000022267","FHL1",-2.22664361958222,2.4267810582358,-6.14326566682641,0.000219874056693109,0.0121339631353596,1.03205287711955
"ENSG00000127564","PKMYT1",1.98959149143213,2.31643143393042,6.14083431226603,0.000220488769583863,0.0121339631353596,1.02923411894412
"ENSG00000175899","A2M",-2.29885323485626,5.22005030443872,-6.14035200087455,0.000220610934719673,0.0121339631353596,1.02867485669787
"ENSG00000130513","GDF15",3.44468316709797,5.48427803330036,6.1353312361112,0.000221887061991139,0.0121339631353596,1.02285106209437
"ENSG00000175600","SUGCT",-1.41399966743187,1.46720646335882,-6.12747133902286,0.000223901078852277,0.0121339631353596,1.01372675555597
"ENSG00000134057","CCNB1",1.60248176940252,3.67405029705082,6.12662787818993,0.000224118393848244,0.0121339631353596,1.01274708007759
"ENSG00000147883","CDKN2B",-2.0918498235768,3.1187036282912,-6.12620021241998,0.000224228668831826,0.0121339631353596,1.01225030931246
"ENSG00000081189","MEF2C",-1.19065622924245,1.00001238409871,-6.12345300442888,0.000224938463861749,0.0121339631353596,1.00905856160675
"ENSG00000256643",NA,-2.87591643186374,2.61390497666879,-6.10993919759257,0.000228466036449808,0.0122344738446842,0.993342182309817
"ENSG00000269667",NA,-2.17078932058307,1.51914651118362,-6.10383582883848,0.000230079051554423,0.0122344738446842,0.986235410482736
"ENSG00000167695","TLCD3A",2.04389844711248,3.11708202308629,6.09920424749285,0.000231311422081265,0.0122344738446842,0.980838801529941
"ENSG00000110777","POU2AF1",-1.76603728764317,1.89283713939247,-6.09809640432798,0.000231607267030066,0.0122344738446842,0.979547509778089
"ENSG00000163431","LMOD1",-2.42534246394651,2.75134607154929,-6.09762905193353,0.00023173219581694,0.0122344738446842,0.979002714979138
"ENSG00000172367","NHERF4",-1.68606867368682,2.08318751809885,-6.08153456280272,0.000236079797577414,0.012251384787397,0.960222033020119
"ENSG00000111701","APOBEC1",1.70314110404575,2.48663843937619,6.0814444356928,0.000236104393691916,0.012251384787397,0.960116758092895
"ENSG00000073711","PPP2R3A",-1.00389386832642,1.02628314687148,-6.07815774234977,0.000237003267676752,0.012251384787397,0.95627686150537
"ENSG00000167117","ANKRD40CL",-1.77953587209055,2.42504859923008,-6.076860577535,0.000237359058529093,0.012251384787397,0.954760932713984
"ENSG00000173894","CBX2",1.88097720603639,1.29039561902315,6.07529542595672,0.000237789132497942,0.012251384787397,0.952931497497139
"ENSG00000123643","SLC36A1",-1.30147167522027,1.98349039727922,-6.07461179340312,0.000237977249436824,0.012251384787397,0.952132318886274
"ENSG00000013573","DDX11",1.45557956320177,2.23370360877027,6.0647543622243,0.000240707936913583,0.0123016559918231,0.940601280981505
"ENSG00000164690","SHH",1.75163320672944,1.89563932615559,6.06393389901162,0.000240936761990249,0.0123016559918231,0.93964088376343
"ENSG00000176619","LMNB2",1.62134012306328,4.57043976829598,6.0488353746062,0.000245190504339766,0.0124255141110202,0.921949802227363
"ENSG00000186198","SLC51B",-4.5078046636708,3.9044612932396,-6.04822004835454,0.000245365596614809,0.0124255141110202,0.921228117139512
"ENSG00000265714",NA,-1.97934770965192,1.65897414308454,-6.0258416851687,0.000251827359107352,0.0126668203232121,0.894944279676873
"ENSG00000181350","LRRC75A",-1.56371201710236,2.81226121994275,-6.02396003795749,0.000252379116380878,0.0126668203232121,0.89273092778024
"ENSG00000120694","HSPH1",1.49607927709983,2.67079924016419,6.02092583956289,0.000253271626743391,0.0126668203232121,0.889160762510186
"ENSG00000116833","NR5A2",-1.34851261641199,1.40394403383928,-6.0154032800575,0.000254904968886639,0.0126668203232121,0.882659246411136
"ENSG00000092421","SEMA6A",-1.65439963608942,1.50348892015774,-6.01429089965746,0.000255235357524222,0.0126668203232121,0.881349142330413
"ENSG00000003249","DBNDD1",2.0497128465559,1.94633945017625,6.00883712434294,0.000256861982550153,0.0126967594322699,0.874923358692167
"ENSG00000161533","ACOX1",-1.60031486483348,3.30828765371409,-6.00156042244496,0.000259050001664268,0.0127305592763303,0.86634300142434
"ENSG00000126787","DLGAP5",1.26231531044084,2.0646987002798,5.99974871056064,0.000259597928339774,0.0127305592763303,0.864205511958148
"ENSG00000067840","PDZD4",-1.60565184785802,1.32050233225579,-5.99024072223075,0.000262494358282555,0.0128219193039829,0.852979966086164
"ENSG00000143217","NECTIN4",1.97470093506654,1.92895214147508,5.98605200162725,0.000263781579577955,0.0128342668934262,0.848030390754103
"ENSG00000188783","PRELP",-2.53778069974346,1.93666221779325,-5.97393309979921,0.000267544862027995,0.0129584193087512,0.833695724231529
"ENSG00000170373","CST1",3.4482468884025,2.46631534454889,5.97113473685752,0.000268422161872254,0.0129584193087512,0.830382668887434
"ENSG00000140092","FBLN5",-1.61001169655626,2.19870504013394,-5.93404962571711,0.000280350647235739,0.0134283205167392,0.786368290877261
"ENSG00000124772","CPNE5",-1.56356438042925,1.51036156599394,-5.93097156677447,0.000281366468650853,0.0134283205167392,0.7827060357318
"ENSG00000270460",NA,1.86969339755068,1.28019583505091,5.93086199748845,0.000281402702857435,0.0134283205167392,0.782575645232837
"ENSG00000173557","CIMIP2C",1.73527963027959,1.13129377042327,5.92532144555709,0.000283241617143192,0.0134642863750788,0.77597993439547
"ENSG00000168447","SCNN1B",-4.32341201636443,2.97216542807501,-5.90812794155754,0.000289032350185837,0.0136871159112812,0.755483311486891
"ENSG00000167074","TEF",-1.43647016384207,2.48544516055944,-5.89078868680033,0.000295003566732759,0.0138596882822934,0.734768858667307
"ENSG00000180198","RCC1",1.40907869451751,3.55007583801893,5.8896284594255,0.000295407909271554,0.0138596882822934,0.733381203720404
"ENSG00000132465","JCHAIN",-5.68203299917753,7.87428305068195,-5.88785299155339,0.000296027838704583,0.0138596882822934,0.731257324567229
"ENSG00000110900","TSPAN11",-1.23299750284525,1.20402081802079,-5.88227528254002,0.000297984647059058,0.0138763152503808,0.724582041127535
"ENSG00000240498","CDKN2B-AS1",-3.00323608420446,1.98300065984673,-5.88047336981842,0.00029861982524798,0.0138763152503808,0.722424569183616
"ENSG00000139515","PDX1",2.89764480047547,1.67444192844561,5.86400969951407,0.000304492350512614,0.0140362441856903,0.70269002958072
"ENSG00000254709","IGLL5",-2.2800733732987,1.69814221263231,-5.86205669237955,0.000305197316711107,0.0140362441856903,0.700346357230973
"ENSG00000186007","LEMD1",2.17777748955552,1.16114352787504,5.85356272033016,0.000308284164759907,0.0140362441856903,0.690146751610686
"ENSG00000157514","TSC22D3",-1.87299362040849,4.81220434440081,-5.85235176562123,0.00030872701866557,0.0140362441856903,0.688691761581222
"ENSG00000165480","SKA3",1.3167269890798,1.67846442230824,5.84981161800118,0.000309658228243408,0.0140362441856903,0.685639010492237
"ENSG00000134853","PDGFRA",-1.57530288757982,1.94748154762377,-5.84869690422082,0.000310067847648238,0.0140362441856903,0.684299045202922
"ENSG00000168016","TRANK1",-1.42705005927366,2.01581557981759,-5.84674880616147,0.000310785130391025,0.0140362441856903,0.68195685102983
"ENSG00000163918","RFC4",1.466691041293,2.53414156511969,5.84586255327042,0.000311112045705234,0.0140362441856903,0.680891125088258
"ENSG00000116574","RHOU",-1.25184877095826,2.96055807754309,-5.83889296398963,0.000313696084984601,0.0141015482840723,0.672506085544612
"ENSG00000131746","TNS4",2.4081910849631,2.57979660616766,5.82390508228085,0.000319332818474,0.0142590253799425,0.654449934854529
"ENSG00000198121","LPAR1",-1.41110418312101,2.11825886419388,-5.82347079974418,0.000319497787992586,0.0142590253799425,0.653926250788626
"ENSG00000211655","IGLV1-36",-2.24357069399504,1.95608513941092,-5.81034034198596,0.000324529863706372,0.0143719235208363,0.638079534021273
"ENSG00000137692","DCUN1D5",1.5886222480457,3.49035101975545,5.80737607570574,0.000325677824991524,0.0143719235208363,0.634498516102345
"ENSG00000104921","FCER2",-1.43401121921153,1.25036038150045,-5.80722365548493,0.000325736972096307,0.0143719235208363,0.634314347710093
"ENSG00000172831","CES2",-1.9723510425283,5.15233362304865,-5.80288099812148,0.000327427094721989,0.0143719235208363,0.629065691673374
"ENSG00000224958","PGM5-AS1",-2.28801830133821,1.3753438917142,-5.79737585517555,0.000329583435679498,0.0143719235208363,0.622407993729778
"ENSG00000103257","SLC7A5",2.33503954480945,3.32189946250217,5.79686941500356,0.000329782584284443,0.0143719235208363,0.621795299040013
"ENSG00000096060","FKBP5",-1.87726306157052,3.02891079073971,-5.7959713175212,0.000330136068625642,0.0143719235208363,0.620708680923927
"ENSG00000073111","MCM2",1.59268384281878,3.16971938023228,5.78041179992731,0.000336326364554221,0.0145586382416221,0.601863995308284
"ENSG00000119121","TRPM6",-2.03423805460602,1.34563745630944,-5.77753678321633,0.000337484003104506,0.0145586382416221,0.598378014705348
"ENSG00000156006","NAT2",-2.16833380249961,2.20406082935471,-5.77639404998083,0.000337945338404703,0.0145586382416221,0.596992099595285
"ENSG00000119919","NKX2-3",-1.82414444735399,2.46469057185366,-5.7623304269745,0.000343679769389552,0.0147329958902202,0.579919698518847
"ENSG00000175309","PHYKPL",-1.21897290282706,2.46449963343758,-5.75904449956268,0.000345034870892295,0.0147329958902202,0.575926527398413
"ENSG00000188976","NOC2L",1.40851160263065,4.01830553455376,5.75694343390612,0.000345904399721345,0.0147329958902202,0.573372396298737
"ENSG00000181751","MACIR",-1.20937320579254,2.65092340823774,-5.75340713298079,0.000347373313007346,0.0147329958902202,0.569072053837411
"ENSG00000139629","GALNT6",1.4219497622687,2.42906750366896,5.75164567097322,0.000348107532855797,0.0147329958902202,0.566929319622739
"ENSG00000261061",NA,1.40018632010682,2.3579554028893,5.74922929142022,0.000349117497519524,0.0147329958902202,0.563989155892189
"ENSG00000093009","CDC45",1.58245428546048,2.30357462610261,5.73926812135783,0.00035331485484941,0.0148438313848485,0.551859554079897
"ENSG00000149090","PAMR1",-1.26887026185042,1.75016045950076,-5.73733284409628,0.000354136704273003,0.0148438313848485,0.549501269127707
"ENSG00000100628","ASB2",-1.45549604435328,1.0984805779717,-5.73414565050162,0.000355494756967747,0.01485058400572,0.545616207003949
"ENSG00000153395","LPCAT1",1.51104564378403,3.00949563816794,5.73118567621417,0.000356761088196481,0.0148534725545428,0.542006755814786
"ENSG00000259459",NA,-1.38230337186674,1.14943315108019,-5.72535534251036,0.000359269846641131,0.0148987547557563,0.534893298653992
"ENSG00000064102","INTS13",1.22139683478795,2.56710552162541,5.72308867440522,0.000360250376942604,0.0148987547557563,0.532126415580055
"ENSG00000104267","CA2",-4.2032668725228,5.51565288639678,-5.71912660700935,0.000361971341378926,0.0149201941278682,0.527288140678833
"ENSG00000111341","MGP",-3.10890178552486,4.1747892710919,-5.70500153241408,0.000368180162379471,0.0151198334263511,0.510020189218753
"ENSG00000153902","LGI4",-2.41776838851489,2.09470032812381,-5.7025894508671,0.000369251997113273,0.0151198334263511,0.507068422934058
"ENSG00000182162","P2RY8",-1.15519135044163,1.25843357550662,-5.69030665302625,0.000374763108048624,0.0151750287008097,0.492023910413951
"ENSG00000235026","DPP10-AS1",-2.4720974078089,1.48630194629185,-5.68923099375931,0.000375250000785144,0.0151750287008097,0.490705317693484
"ENSG00000172724","CCL19",-3.68422210726721,3.48321766790502,-5.6872304506621,0.000376157376266561,0.0151750287008097,0.488252497937142
"ENSG00000085563","ABCB1",-1.93681564566045,2.13972658638159,-5.6863517411917,0.000376556684753437,0.0151750287008097,0.487174942648634
"ENSG00000158467","AHCYL2",-2.24587778293923,3.52980004384372,-5.686002603931,0.000376715470286886,0.0151750287008097,0.486746765889031
"ENSG00000162073","PAQR4",1.70407271682789,1.70157115007859,5.68330167254602,0.000377946310929464,0.0151753394165109,0.483433765330532
"ENSG00000174371","EXO1",1.33918229426778,1.31771668855513,5.67284956814483,0.000382750975251936,0.0153186817740348,0.470602743689892
"ENSG00000164934","DCAF13",1.16774696461679,2.08827194577792,5.66354938699789,0.000387082218889819,0.0154126756169589,0.459172023297915
"ENSG00000165724","ZMYND19",1.93326466600461,3.68437170411397,5.66088074831396,0.000388334905256269,0.0154126756169589,0.455889636288666
"ENSG00000155545","MIER3",-1.48419003464448,2.35548619693318,-5.65700852217778,0.000390160444354374,0.0154126756169589,0.451124949296704
"ENSG00000169710","FASN",1.65615435962573,4.3361901190605,5.65574114886075,0.000390759973523839,0.0154126756169589,0.449564985013954
"ENSG00000005844","ITGAL",-1.10792544116054,1.63416654075791,-5.65421159482693,0.000391484866485767,0.0154126756169589,0.447681990048598
"ENSG00000207296","RNU6-140P",-1.97836857468394,1.5575254234988,-5.65196334216586,0.000392553034170952,0.0154126756169589,0.444913584445633
"ENSG00000091986","CCDC80",-1.92265370567357,2.36368403088676,-5.6486548988493,0.000394130699026363,0.0154258031003788,0.440838320250617
"ENSG00000124406","ATP8A1",-1.45042801236819,1.7907220536509,-5.64443485224402,0.000396153123559256,0.0154562006415085,0.435637772558064
"ENSG00000163959","SLC51A",-2.81246302650113,2.11742349780918,-5.63886782995607,0.000398838422730026,0.0155043571178103,0.42877318511643
"ENSG00000277030","MIR8071-2",-2.56986313974526,2.37697253307973,-5.63461974372309,0.000400900886237451,0.0155043571178103,0.42353181134791
"ENSG00000198851","CD3E",-1.51305400003653,2.55187730838377,-5.63282049349112,0.00040177793644454,0.0155043571178103,0.421311040558455
"ENSG00000138615","CILP",-2.41419326507918,1.59745094760399,-5.63029943053555,0.000403010361218025,0.0155043571178103,0.418198533008308
"ENSG00000168005","SPINDOC",1.97834013532662,2.97088242786147,5.62893778563461,0.000403677718540165,0.0155043571178103,0.416517045961973
"ENSG00000124602","UNC5CL",1.57227843343421,1.5404606010908,5.62648016032855,0.000404885282999158,0.0155043571178103,0.413481431719293
"ENSG00000135451","TROAP",1.61103121083327,2.12887005377365,5.62062670823336,0.000407777307784865,0.0155670555621133,0.40624768531391
"ENSG00000123989","CHPF",2.06505947347339,5.84482851847973,5.6138908663675,0.000411133223000463,0.0156083699780512,0.397917077171272
"ENSG00000105664","COMP",1.95486441440031,1.13504840237784,5.61340671717088,0.000411375593038022,0.0156083699780512,0.397318037874859
"ENSG00000111796","KLRB1",-2.22367994479845,2.37934888788289,-5.6046684122975,0.000415776987674571,0.0156959243764446,0.386500022709908
"ENSG00000163032","VSNL1",1.70022643624935,1.84119711995581,5.60380757145404,0.000416213356963832,0.0156959243764446,0.385433678419133
"ENSG00000085117","CD82",1.69995838976459,3.94332018622509,5.60016144843833,0.00041806716377539,0.0157180584877614,0.380915896793899
"ENSG00000184292","TACSTD2",4.49699099865401,3.18381669786992,5.58243907500031,0.00042720702919184,0.0160131649884687,0.358928113664487
"ENSG00000224968",NA,-1.48564711832683,1.00200243233675,-5.57066760789098,0.000433398242370958,0.0161360239958572,0.34429723903584
"ENSG00000268388","FENDRR",-1.40814394287156,1.68813327972831,-5.56942241639474,0.000434058854760748,0.0161360239958572,0.3427483512854
"ENSG00000168477","TNXB",-2.59399313990638,1.70157363907307,-5.56588898674182,0.000435939436053538,0.0161360239958572,0.338351856580173
"ENSG00000040199","PHLPP2",-1.48290123678223,1.39305851234235,-5.56456752253006,0.000436645034895082,0.0161360239958572,0.336707129611471
"ENSG00000171388","APLN",1.87107746686922,1.13133769031763,5.56392696154913,0.000436987512098656,0.0161360239958572,0.335909776422611
"ENSG00000153563","CD8A",-1.22676932081025,1.50711491457685,-5.55929738461878,0.000439471453202737,0.0161795914536687,0.330145154675397
"ENSG00000068438","FTSJ1",1.28040572667676,3.27192269345059,5.55043980463302,0.000444266904933524,0.0162671836048209,0.3191068879589
"ENSG00000176595","KBTBD11",-1.40842218235669,2.37405519689937,-5.55006165858822,0.000444472897721794,0.0162671836048209,0.318635379756824
